Ano da Produção,Título da Produção,Tipo da Produção,Subtipo da Produção,Author 1,Categoria Author 1,Author 2,Categoria Author 2
2021,IMAGE EDGE DETECTION USING SVM REGRESSION MODEL FOR UAV AUTONOMOUS NAVIGATION,BIBLIOGRÁFICA,TRABALHO EM ANAIS,OSAMU SAOTOME,Participante Externo,WANESSA DA SILVA,Discente - Doutorado
2021,IMAGE EDGE DETECTION USING SVM REGRESSION MODEL FOR UAV AUTONOMOUS NAVIGATION,BIBLIOGRÁFICA,TRABALHO EM ANAIS,OSAMU SAOTOME,Participante Externo,HAROLDO FRAGA DE CAMPOS VELHO,Docente
2021,IMAGE EDGE DETECTION USING SVM REGRESSION MODEL FOR UAV AUTONOMOUS NAVIGATION,BIBLIOGRÁFICA,TRABALHO EM ANAIS,ELCIO HIDEITI SHIGUEMORI,Docente,WANESSA DA SILVA,Discente - Doutorado
2021,IMAGE EDGE DETECTION USING SVM REGRESSION MODEL FOR UAV AUTONOMOUS NAVIGATION,BIBLIOGRÁFICA,TRABALHO EM ANAIS,ELCIO HIDEITI SHIGUEMORI,Docente,HAROLDO FRAGA DE CAMPOS VELHO,Docente
2021,IMAGE EDGE DETECTION USING SVM REGRESSION MODEL FOR UAV AUTONOMOUS NAVIGATION,BIBLIOGRÁFICA,TRABALHO EM ANAIS,WANESSA DA SILVA,Discente - Doutorado,HAROLDO FRAGA DE CAMPOS VELHO,Docente
2021,"INFORMAÇÃO, INDÚSTRIA 4.0 E INTELIGÊNCIA ARTIFICIAL EM ECOSSISTEMAS",BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,RAFAEL DUARTE COELHO DOS SANTOS,Docente, FELISA CÓRDOVA,Participante Externo
2021,"INFORMAÇÃO, INDÚSTRIA 4.0 E INTELIGÊNCIA ARTIFICIAL EM ECOSSISTEMAS",BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,RAFAEL DUARTE COELHO DOS SANTOS,Docente,EDSON RONALDO GUARIDO FILHO,Participante Externo
2021,"INFORMAÇÃO, INDÚSTRIA 4.0 E INTELIGÊNCIA ARTIFICIAL EM ECOSSISTEMAS",BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO, FELISA CÓRDOVA,Participante Externo,EDSON RONALDO GUARIDO FILHO,Participante Externo
2021,INTEGRATING OPEN DATA CUBE AND BRAZIL DATA CUBE PLATFORMS FOR LAND USE AND COVER CLASSIFICATIONS,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,FELIPE MENINO CARLOS,Discente - Mestrado,VITOR CONRADO FARIA GOMES,Discente - Doutorado
2021,INTEGRATING OPEN DATA CUBE AND BRAZIL DATA CUBE PLATFORMS FOR LAND USE AND COVER CLASSIFICATIONS,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,FELIPE MENINO CARLOS,Discente - Mestrado,GILBERTO RIBEIRO DE QUEIROZ,Docente
2021,INTEGRATING OPEN DATA CUBE AND BRAZIL DATA CUBE PLATFORMS FOR LAND USE AND COVER CLASSIFICATIONS,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,FELIPE MENINO CARLOS,Discente - Mestrado,FELIPE CARVALHO DE SOUZA,Egresso - null
2021,INTEGRATING OPEN DATA CUBE AND BRAZIL DATA CUBE PLATFORMS FOR LAND USE AND COVER CLASSIFICATIONS,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,FELIPE MENINO CARLOS,Discente - Mestrado,KARINE REIS FERREIRA GOMES,Docente
2021,INTEGRATING OPEN DATA CUBE AND BRAZIL DATA CUBE PLATFORMS FOR LAND USE AND COVER CLASSIFICATIONS,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,FELIPE MENINO CARLOS,Discente - Mestrado,RAFAEL DUARTE COELHO DOS SANTOS,Docente
2021,INTEGRATING OPEN DATA CUBE AND BRAZIL DATA CUBE PLATFORMS FOR LAND USE AND COVER CLASSIFICATIONS,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,VITOR CONRADO FARIA GOMES,Discente - Doutorado,GILBERTO RIBEIRO DE QUEIROZ,Docente
2021,INTEGRATING OPEN DATA CUBE AND BRAZIL DATA CUBE PLATFORMS FOR LAND USE AND COVER CLASSIFICATIONS,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,VITOR CONRADO FARIA GOMES,Discente - Doutorado,FELIPE CARVALHO DE SOUZA,Egresso - null
2021,INTEGRATING OPEN DATA CUBE AND BRAZIL DATA CUBE PLATFORMS FOR LAND USE AND COVER CLASSIFICATIONS,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,VITOR CONRADO FARIA GOMES,Discente - Doutorado,KARINE REIS FERREIRA GOMES,Docente
2021,INTEGRATING OPEN DATA CUBE AND BRAZIL DATA CUBE PLATFORMS FOR LAND USE AND COVER CLASSIFICATIONS,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,VITOR CONRADO FARIA GOMES,Discente - Doutorado,RAFAEL DUARTE COELHO DOS SANTOS,Docente
2021,INTEGRATING OPEN DATA CUBE AND BRAZIL DATA CUBE PLATFORMS FOR LAND USE AND COVER CLASSIFICATIONS,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,GILBERTO RIBEIRO DE QUEIROZ,Docente,FELIPE CARVALHO DE SOUZA,Egresso - null
2021,INTEGRATING OPEN DATA CUBE AND BRAZIL DATA CUBE PLATFORMS FOR LAND USE AND COVER CLASSIFICATIONS,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,GILBERTO RIBEIRO DE QUEIROZ,Docente,KARINE REIS FERREIRA GOMES,Docente
2021,INTEGRATING OPEN DATA CUBE AND BRAZIL DATA CUBE PLATFORMS FOR LAND USE AND COVER CLASSIFICATIONS,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,GILBERTO RIBEIRO DE QUEIROZ,Docente,RAFAEL DUARTE COELHO DOS SANTOS,Docente
2021,INTEGRATING OPEN DATA CUBE AND BRAZIL DATA CUBE PLATFORMS FOR LAND USE AND COVER CLASSIFICATIONS,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,FELIPE CARVALHO DE SOUZA,Egresso - null,KARINE REIS FERREIRA GOMES,Docente
2021,INTEGRATING OPEN DATA CUBE AND BRAZIL DATA CUBE PLATFORMS FOR LAND USE AND COVER CLASSIFICATIONS,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,FELIPE CARVALHO DE SOUZA,Egresso - null,RAFAEL DUARTE COELHO DOS SANTOS,Docente
2021,INTEGRATING OPEN DATA CUBE AND BRAZIL DATA CUBE PLATFORMS FOR LAND USE AND COVER CLASSIFICATIONS,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,KARINE REIS FERREIRA GOMES,Docente,RAFAEL DUARTE COELHO DOS SANTOS,Docente
2021,INTELLIGENT SUPERNOVAE CLASSIFICATION SYSTEMS IN THE KDUST CONTEXT,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,LUIS RICARDO ARANTES FILHO,Discente - Doutorado,REINALDO ROBERTO ROSA,Docente
2021,INTELLIGENT SUPERNOVAE CLASSIFICATION SYSTEMS IN THE KDUST CONTEXT,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,LUIS RICARDO ARANTES FILHO,Discente - Doutorado,LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Docente
2021,INTELLIGENT SUPERNOVAE CLASSIFICATION SYSTEMS IN THE KDUST CONTEXT,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,REINALDO ROBERTO ROSA,Docente,LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Docente
2021,INTRODUCTION TO STAC AND WTSS,TÉCNICA,CURSO DE CURTA DURAÇÃO,GILBERTO RIBEIRO DE QUEIROZ,Docente,KARINE REIS FERREIRA GOMES,Docente
2021,LAND USE AND LAND COVER CLASSIFICATION IN THE BRAZILIAN CERRADO BIOME USING THE BRAZIL DATA CUBE,TÉCNICA,APRESENTAÇÃO DE TRABALHO,GILBERTO RIBEIRO DE QUEIROZ,Docente,KARINE REIS FERREIRA GOMES,Docente
2021,LAND USE/LAND COVER CLASSIFICATION KNOWLEDGE PACKAGE,TÉCNICA,APRESENTAÇÃO DE TRABALHO,GILBERTO RIBEIRO DE QUEIROZ,Docente,KARINE REIS FERREIRA GOMES,Docente
2021,LIVE DEMONSTRATION: R PACKAGE SITS (SATELLITE IMAGE TIME SERIES ANALYSIS),TÉCNICA,APRESENTAÇÃO DE TRABALHO,GILBERTO RIBEIRO DE QUEIROZ,Docente,KARINE REIS FERREIRA GOMES,Docente
2021,MACHINE LEARNING FOR CLIMATE PRECIPITATION PREDICTION MODELING OVER SOUTH AMERICA,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,JULIANA APARECIDA ANOCHI,Egresso - null,VINICIUS ALBUQUERQUE DE ALMEIDA,Participante Externo
2021,MACHINE LEARNING FOR CLIMATE PRECIPITATION PREDICTION MODELING OVER SOUTH AMERICA,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,JULIANA APARECIDA ANOCHI,Egresso - null,HAROLDO FRAGA DE CAMPOS VELHO,Docente
2021,MACHINE LEARNING FOR CLIMATE PRECIPITATION PREDICTION MODELING OVER SOUTH AMERICA,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,VINICIUS ALBUQUERQUE DE ALMEIDA,Participante Externo,HAROLDO FRAGA DE CAMPOS VELHO,Docente
2021,MAGNETOHYDRODYNAMICS ADAPTIVE SOLVERS IN THE AMROC FRAMEWORK FOR SPACE PLASMA APPLICATIONS,BIBLIOGRÁFICA,LIVRO,MULLER MOREIRA SOUZA LOPES,Pós-Doc,MARGARETE OLIVEIRA DOMINGUES,Docente
2021,MAGNETOHYDRODYNAMICS ADAPTIVE SOLVERS IN THE AMROC FRAMEWORK FOR SPACE PLASMA APPLICATIONS,BIBLIOGRÁFICA,LIVRO,MULLER MOREIRA SOUZA LOPES,Pós-Doc,Ralf Deiterding,Participante Externo
2021,MAGNETOHYDRODYNAMICS ADAPTIVE SOLVERS IN THE AMROC FRAMEWORK FOR SPACE PLASMA APPLICATIONS,BIBLIOGRÁFICA,LIVRO,MULLER MOREIRA SOUZA LOPES,Pós-Doc,ODIM MENDES JUNIOR,Participante Externo
2021,MAGNETOHYDRODYNAMICS ADAPTIVE SOLVERS IN THE AMROC FRAMEWORK FOR SPACE PLASMA APPLICATIONS,BIBLIOGRÁFICA,LIVRO,MARGARETE OLIVEIRA DOMINGUES,Docente,Ralf Deiterding,Participante Externo
2021,MAGNETOHYDRODYNAMICS ADAPTIVE SOLVERS IN THE AMROC FRAMEWORK FOR SPACE PLASMA APPLICATIONS,BIBLIOGRÁFICA,LIVRO,MARGARETE OLIVEIRA DOMINGUES,Docente,ODIM MENDES JUNIOR,Participante Externo
2021,MAGNETOHYDRODYNAMICS ADAPTIVE SOLVERS IN THE AMROC FRAMEWORK FOR SPACE PLASMA APPLICATIONS,BIBLIOGRÁFICA,LIVRO,Ralf Deiterding,Participante Externo,ODIM MENDES JUNIOR,Participante Externo
2021,MEDINDO O BRASIL A PARTIR DO ESPAÇO: TECNOLOGIAS DE BIG DATA E INTELIGÊNCIA ARTIFICIAL,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,KARINE REIS FERREIRA GOMES,Docente,GILBERTO RIBEIRO DE QUEIROZ,Docente
2021,ON A DATA-DRIVEN APPROACH FOR DETECTING DISTURBANCE IN THE BRAZILIAN SAVANNAS USING TIME SERIES OF VEGETATION INDICES,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,ALANA ALMEIDA DE SOUZA,Participante Externo,LENIO SOARES GALVAO,Participante Externo
2021,ON A DATA-DRIVEN APPROACH FOR DETECTING DISTURBANCE IN THE BRAZILIAN SAVANNAS USING TIME SERIES OF VEGETATION INDICES,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,ALANA ALMEIDA DE SOUZA,Participante Externo,THALES SEHN KORTING,Docente
2021,ON A DATA-DRIVEN APPROACH FOR DETECTING DISTURBANCE IN THE BRAZILIAN SAVANNAS USING TIME SERIES OF VEGETATION INDICES,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,ALANA ALMEIDA DE SOUZA,Participante Externo,CLAUDIO APARECIDO DE ALMEIDA,Participante Externo
2021,ON A DATA-DRIVEN APPROACH FOR DETECTING DISTURBANCE IN THE BRAZILIAN SAVANNAS USING TIME SERIES OF VEGETATION INDICES,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,LENIO SOARES GALVAO,Participante Externo,THALES SEHN KORTING,Docente
2021,ON A DATA-DRIVEN APPROACH FOR DETECTING DISTURBANCE IN THE BRAZILIAN SAVANNAS USING TIME SERIES OF VEGETATION INDICES,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,LENIO SOARES GALVAO,Participante Externo,CLAUDIO APARECIDO DE ALMEIDA,Participante Externo
2021,ON A DATA-DRIVEN APPROACH FOR DETECTING DISTURBANCE IN THE BRAZILIAN SAVANNAS USING TIME SERIES OF VEGETATION INDICES,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,THALES SEHN KORTING,Docente,CLAUDIO APARECIDO DE ALMEIDA,Participante Externo
2021,ONSET AND DEMISE DATES OF THE RAINY SEASON IN THE SOUTH AMERICAN MONSOON REGION: A CLUSTER ANALYSIS RESULT,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,MARY TOSHIE KAYANO,Participante Externo,ALAN JAMES PEIXOTO CALHEIROS,Docente
2021,ONSET AND DEMISE DATES OF THE RAINY SEASON IN THE SOUTH AMERICAN MONSOON REGION: A CLUSTER ANALYSIS RESULT,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,MARY TOSHIE KAYANO,Participante Externo,RITA VALERIA ANDREOLI DE SOUZA,Participante Externo
2021,ONSET AND DEMISE DATES OF THE RAINY SEASON IN THE SOUTH AMERICAN MONSOON REGION: A CLUSTER ANALYSIS RESULT,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,ALAN JAMES PEIXOTO CALHEIROS,Docente,RITA VALERIA ANDREOLI DE SOUZA,Participante Externo
2021,PARALLEL EXECUTION OF AN ARTIFICIAL NEURAL NETWORK FOR DATA ASSIMILATION OF THE SHALLOW-WATER 2D PROBLEM,BIBLIOGRÁFICA,TRABALHO EM ANAIS,HAROLDO FRAGA DE CAMPOS VELHO,Docente,HELAINE CRISTINA MORAES FURTADO,Participante Externo
2021,PARALLEL EXECUTION OF AN ARTIFICIAL NEURAL NETWORK FOR DATA ASSIMILATION OF THE SHALLOW-WATER 2D PROBLEM,BIBLIOGRÁFICA,TRABALHO EM ANAIS,HAROLDO FRAGA DE CAMPOS VELHO,Docente,SABRINA BERGOCH MONTEIRO SAMBATI,Participante Externo
2021,PARALLEL EXECUTION OF AN ARTIFICIAL NEURAL NETWORK FOR DATA ASSIMILATION OF THE SHALLOW-WATER 2D PROBLEM,BIBLIOGRÁFICA,TRABALHO EM ANAIS,HAROLDO FRAGA DE CAMPOS VELHO,Docente,CARLA OSTHOFF FERREIRA DE BARROS,Participante Externo
2021,PARALLEL EXECUTION OF AN ARTIFICIAL NEURAL NETWORK FOR DATA ASSIMILATION OF THE SHALLOW-WATER 2D PROBLEM,BIBLIOGRÁFICA,TRABALHO EM ANAIS,HAROLDO FRAGA DE CAMPOS VELHO,Docente,MARIA EUGENIA SAUSEN WELTER,Participante Externo
2021,PARALLEL EXECUTION OF AN ARTIFICIAL NEURAL NETWORK FOR DATA ASSIMILATION OF THE SHALLOW-WATER 2D PROBLEM,BIBLIOGRÁFICA,TRABALHO EM ANAIS,HAROLDO FRAGA DE CAMPOS VELHO,Docente,ROBERTO PINTO SOUTO,Participante Externo
2021,PARALLEL EXECUTION OF AN ARTIFICIAL NEURAL NETWORK FOR DATA ASSIMILATION OF THE SHALLOW-WATER 2D PROBLEM,BIBLIOGRÁFICA,TRABALHO EM ANAIS,HELAINE CRISTINA MORAES FURTADO,Participante Externo,SABRINA BERGOCH MONTEIRO SAMBATI,Participante Externo
2021,PARALLEL EXECUTION OF AN ARTIFICIAL NEURAL NETWORK FOR DATA ASSIMILATION OF THE SHALLOW-WATER 2D PROBLEM,BIBLIOGRÁFICA,TRABALHO EM ANAIS,HELAINE CRISTINA MORAES FURTADO,Participante Externo,CARLA OSTHOFF FERREIRA DE BARROS,Participante Externo
2021,PARALLEL EXECUTION OF AN ARTIFICIAL NEURAL NETWORK FOR DATA ASSIMILATION OF THE SHALLOW-WATER 2D PROBLEM,BIBLIOGRÁFICA,TRABALHO EM ANAIS,HELAINE CRISTINA MORAES FURTADO,Participante Externo,MARIA EUGENIA SAUSEN WELTER,Participante Externo
2021,PARALLEL EXECUTION OF AN ARTIFICIAL NEURAL NETWORK FOR DATA ASSIMILATION OF THE SHALLOW-WATER 2D PROBLEM,BIBLIOGRÁFICA,TRABALHO EM ANAIS,HELAINE CRISTINA MORAES FURTADO,Participante Externo,ROBERTO PINTO SOUTO,Participante Externo
2021,PARALLEL EXECUTION OF AN ARTIFICIAL NEURAL NETWORK FOR DATA ASSIMILATION OF THE SHALLOW-WATER 2D PROBLEM,BIBLIOGRÁFICA,TRABALHO EM ANAIS,SABRINA BERGOCH MONTEIRO SAMBATI,Participante Externo,CARLA OSTHOFF FERREIRA DE BARROS,Participante Externo
2021,PARALLEL EXECUTION OF AN ARTIFICIAL NEURAL NETWORK FOR DATA ASSIMILATION OF THE SHALLOW-WATER 2D PROBLEM,BIBLIOGRÁFICA,TRABALHO EM ANAIS,SABRINA BERGOCH MONTEIRO SAMBATI,Participante Externo,MARIA EUGENIA SAUSEN WELTER,Participante Externo
2021,PARALLEL EXECUTION OF AN ARTIFICIAL NEURAL NETWORK FOR DATA ASSIMILATION OF THE SHALLOW-WATER 2D PROBLEM,BIBLIOGRÁFICA,TRABALHO EM ANAIS,SABRINA BERGOCH MONTEIRO SAMBATI,Participante Externo,ROBERTO PINTO SOUTO,Participante Externo
2021,PARALLEL EXECUTION OF AN ARTIFICIAL NEURAL NETWORK FOR DATA ASSIMILATION OF THE SHALLOW-WATER 2D PROBLEM,BIBLIOGRÁFICA,TRABALHO EM ANAIS,CARLA OSTHOFF FERREIRA DE BARROS,Participante Externo,MARIA EUGENIA SAUSEN WELTER,Participante Externo
2021,PARALLEL EXECUTION OF AN ARTIFICIAL NEURAL NETWORK FOR DATA ASSIMILATION OF THE SHALLOW-WATER 2D PROBLEM,BIBLIOGRÁFICA,TRABALHO EM ANAIS,CARLA OSTHOFF FERREIRA DE BARROS,Participante Externo,ROBERTO PINTO SOUTO,Participante Externo
2021,PARALLEL EXECUTION OF AN ARTIFICIAL NEURAL NETWORK FOR DATA ASSIMILATION OF THE SHALLOW-WATER 2D PROBLEM,BIBLIOGRÁFICA,TRABALHO EM ANAIS,MARIA EUGENIA SAUSEN WELTER,Participante Externo,ROBERTO PINTO SOUTO,Participante Externo
2021,PATTERN RECOGNITION AND REMOTE SENSING TECHNIQUES APPLIED TO LAND USE AND LAND COVER MAPPING IN THE BRAZILIAN SAVANNAH,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,LEILA MARIA GARCIA FONSECA,Participante Externo,THALES SEHN KORTING,Docente
2021,PATTERN RECOGNITION AND REMOTE SENSING TECHNIQUES APPLIED TO LAND USE AND LAND COVER MAPPING IN THE BRAZILIAN SAVANNAH,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,LEILA MARIA GARCIA FONSECA,Participante Externo,HUGO DO NASCIMENTO BENDINI,Participante Externo
2021,PATTERN RECOGNITION AND REMOTE SENSING TECHNIQUES APPLIED TO LAND USE AND LAND COVER MAPPING IN THE BRAZILIAN SAVANNAH,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,LEILA MARIA GARCIA FONSECA,Participante Externo,CESARE DI GIROLAMO NETO,Participante Externo
2021,PATTERN RECOGNITION AND REMOTE SENSING TECHNIQUES APPLIED TO LAND USE AND LAND COVER MAPPING IN THE BRAZILIAN SAVANNAH,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,LEILA MARIA GARCIA FONSECA,Participante Externo,ALANA KASAHARA NEVES,Participante Externo
2021,PATTERN RECOGNITION AND REMOTE SENSING TECHNIQUES APPLIED TO LAND USE AND LAND COVER MAPPING IN THE BRAZILIAN SAVANNAH,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,LEILA MARIA GARCIA FONSECA,Participante Externo,ANDERSON REIS SOARES,Participante Externo
2021,PATTERN RECOGNITION AND REMOTE SENSING TECHNIQUES APPLIED TO LAND USE AND LAND COVER MAPPING IN THE BRAZILIAN SAVANNAH,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,LEILA MARIA GARCIA FONSECA,Participante Externo,EVANDRO CARRIJO TAQUARY,Participante Externo
2021,PATTERN RECOGNITION AND REMOTE SENSING TECHNIQUES APPLIED TO LAND USE AND LAND COVER MAPPING IN THE BRAZILIAN SAVANNAH,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,LEILA MARIA GARCIA FONSECA,Participante Externo,RAIAN VARGAS MARETTO,Egresso - null
2021,PATTERN RECOGNITION AND REMOTE SENSING TECHNIQUES APPLIED TO LAND USE AND LAND COVER MAPPING IN THE BRAZILIAN SAVANNAH,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,THALES SEHN KORTING,Docente,HUGO DO NASCIMENTO BENDINI,Participante Externo
2021,PATTERN RECOGNITION AND REMOTE SENSING TECHNIQUES APPLIED TO LAND USE AND LAND COVER MAPPING IN THE BRAZILIAN SAVANNAH,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,THALES SEHN KORTING,Docente,CESARE DI GIROLAMO NETO,Participante Externo
2021,PATTERN RECOGNITION AND REMOTE SENSING TECHNIQUES APPLIED TO LAND USE AND LAND COVER MAPPING IN THE BRAZILIAN SAVANNAH,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,THALES SEHN KORTING,Docente,ALANA KASAHARA NEVES,Participante Externo
2021,PATTERN RECOGNITION AND REMOTE SENSING TECHNIQUES APPLIED TO LAND USE AND LAND COVER MAPPING IN THE BRAZILIAN SAVANNAH,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,THALES SEHN KORTING,Docente,ANDERSON REIS SOARES,Participante Externo
2021,PATTERN RECOGNITION AND REMOTE SENSING TECHNIQUES APPLIED TO LAND USE AND LAND COVER MAPPING IN THE BRAZILIAN SAVANNAH,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,THALES SEHN KORTING,Docente,EVANDRO CARRIJO TAQUARY,Participante Externo
2021,PATTERN RECOGNITION AND REMOTE SENSING TECHNIQUES APPLIED TO LAND USE AND LAND COVER MAPPING IN THE BRAZILIAN SAVANNAH,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,THALES SEHN KORTING,Docente,RAIAN VARGAS MARETTO,Egresso - null
2021,PATTERN RECOGNITION AND REMOTE SENSING TECHNIQUES APPLIED TO LAND USE AND LAND COVER MAPPING IN THE BRAZILIAN SAVANNAH,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,HUGO DO NASCIMENTO BENDINI,Participante Externo,CESARE DI GIROLAMO NETO,Participante Externo
2021,PATTERN RECOGNITION AND REMOTE SENSING TECHNIQUES APPLIED TO LAND USE AND LAND COVER MAPPING IN THE BRAZILIAN SAVANNAH,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,HUGO DO NASCIMENTO BENDINI,Participante Externo,ALANA KASAHARA NEVES,Participante Externo
2021,PATTERN RECOGNITION AND REMOTE SENSING TECHNIQUES APPLIED TO LAND USE AND LAND COVER MAPPING IN THE BRAZILIAN SAVANNAH,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,HUGO DO NASCIMENTO BENDINI,Participante Externo,ANDERSON REIS SOARES,Participante Externo
2021,PATTERN RECOGNITION AND REMOTE SENSING TECHNIQUES APPLIED TO LAND USE AND LAND COVER MAPPING IN THE BRAZILIAN SAVANNAH,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,HUGO DO NASCIMENTO BENDINI,Participante Externo,EVANDRO CARRIJO TAQUARY,Participante Externo
2021,PATTERN RECOGNITION AND REMOTE SENSING TECHNIQUES APPLIED TO LAND USE AND LAND COVER MAPPING IN THE BRAZILIAN SAVANNAH,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,HUGO DO NASCIMENTO BENDINI,Participante Externo,RAIAN VARGAS MARETTO,Egresso - null
2021,PATTERN RECOGNITION AND REMOTE SENSING TECHNIQUES APPLIED TO LAND USE AND LAND COVER MAPPING IN THE BRAZILIAN SAVANNAH,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,CESARE DI GIROLAMO NETO,Participante Externo,ALANA KASAHARA NEVES,Participante Externo
2021,PATTERN RECOGNITION AND REMOTE SENSING TECHNIQUES APPLIED TO LAND USE AND LAND COVER MAPPING IN THE BRAZILIAN SAVANNAH,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,CESARE DI GIROLAMO NETO,Participante Externo,ANDERSON REIS SOARES,Participante Externo
2021,PATTERN RECOGNITION AND REMOTE SENSING TECHNIQUES APPLIED TO LAND USE AND LAND COVER MAPPING IN THE BRAZILIAN SAVANNAH,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,CESARE DI GIROLAMO NETO,Participante Externo,EVANDRO CARRIJO TAQUARY,Participante Externo
2021,PATTERN RECOGNITION AND REMOTE SENSING TECHNIQUES APPLIED TO LAND USE AND LAND COVER MAPPING IN THE BRAZILIAN SAVANNAH,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,CESARE DI GIROLAMO NETO,Participante Externo,RAIAN VARGAS MARETTO,Egresso - null
2021,PATTERN RECOGNITION AND REMOTE SENSING TECHNIQUES APPLIED TO LAND USE AND LAND COVER MAPPING IN THE BRAZILIAN SAVANNAH,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,ALANA KASAHARA NEVES,Participante Externo,ANDERSON REIS SOARES,Participante Externo
2021,PATTERN RECOGNITION AND REMOTE SENSING TECHNIQUES APPLIED TO LAND USE AND LAND COVER MAPPING IN THE BRAZILIAN SAVANNAH,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,ALANA KASAHARA NEVES,Participante Externo,EVANDRO CARRIJO TAQUARY,Participante Externo
2021,PATTERN RECOGNITION AND REMOTE SENSING TECHNIQUES APPLIED TO LAND USE AND LAND COVER MAPPING IN THE BRAZILIAN SAVANNAH,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,ALANA KASAHARA NEVES,Participante Externo,RAIAN VARGAS MARETTO,Egresso - null
2021,PATTERN RECOGNITION AND REMOTE SENSING TECHNIQUES APPLIED TO LAND USE AND LAND COVER MAPPING IN THE BRAZILIAN SAVANNAH,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,ANDERSON REIS SOARES,Participante Externo,EVANDRO CARRIJO TAQUARY,Participante Externo
2021,PATTERN RECOGNITION AND REMOTE SENSING TECHNIQUES APPLIED TO LAND USE AND LAND COVER MAPPING IN THE BRAZILIAN SAVANNAH,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,ANDERSON REIS SOARES,Participante Externo,RAIAN VARGAS MARETTO,Egresso - null
2021,PATTERN RECOGNITION AND REMOTE SENSING TECHNIQUES APPLIED TO LAND USE AND LAND COVER MAPPING IN THE BRAZILIAN SAVANNAH,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,EVANDRO CARRIJO TAQUARY,Participante Externo,RAIAN VARGAS MARETTO,Egresso - null
