Ano da Produção,Título da Produção,Glosada,ISSN,Título do Periódico,DOI,URL,Tipo,Subtipo,Idioma,Autores,Categorias
2019,NUCLEAR KINETIC MODEL DEVELOPMENT FOR THE FIRST CORE OF A BRAZILIAN SPACE MICROREACTOR,Sim,,,,-,BIBLIOGRÁFICA,TRABALHO EM ANAIS,INGLES,NICOLAS EILERS SMITH SANTANA ; LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Sem Categoria ; Docente
2019,NUMERICAL ANALYSIS OF A CROSS-FLOW HEAT EXCHANGER THERMAL PERFORMANCE,Sim,,,,-,BIBLIOGRÁFICA,TRABALHO EM ANAIS,INGLES,ELVIS FALCAO DE ARAUJO ; GUILHERME BORGES RIBEIRO ; LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Participante Externo ; Participante Externo ; Docente
2019,ODOMETRIA VISUAL PARA A NAVEGAÇÃO AUTÔNOMA DE VANT,Sim,2175-7275,(2175-7275) REVISTA CEREUS,-,[http://ojs.unirg.edu.br/index.php/1/article/view/2697/782][doi:10.18605/2175-7275/cereus.v11n1p184-194],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,PORTUGUES,JOSE RENATO GARCIA BRAGA ; ELCIO HIDEITI SHIGUEMORI ; HAROLDO FRAGA DE CAMPOS VELHO,Egresso - null ; Docente ; Docente
2019,OIL SLICK CHARACTERIZATION USING A STATISTICAL REGION-BASED CLASSIFIER APPLIED TO UAVSAR DATA,Sim,2077-1312,(2077-1312) JOURNAL OF MARINE SCIENCE AND ENGINEERING,-,-,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,INGLES,PATRICIA CARNEIRO GENOVEZ ; Cathleen E. Jones ; SIDNEI JOAO SIQUEIRA SANT ANNA ; CORINA DA COSTA FREITAS,Participante Externo ; Participante Externo ; Docente ; Participante Externo
2019,ON THE FEASIBILITY OF PROBABILISTIC MODEL CHECKING TO ANALYZE BATTERY SUSTAINED POWER SUPPLY SYSTEMS,Sim,0302-9743,(0302-9743) LECTURE NOTES IN COMPUTER SCIENCE,-,-,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,INGLES,MARINA DIOTO ; EDUARDO ROHDE ERAS ; VALDIVINO ALEXANDRE DE SANTIAGO JUNIOR,Sem Categoria ; Discente - Doutorado ; Docente
2019,OS PROCESSOS DE URBANIZAÇÃO E CONVERSÃO FLORESTAL NA AMAZÔNIA PARAENSE ? UM ESTUDO MULTIESCALAR.,Sim,1980-5519,(1980-5519) REVISTA BRASILEIRA DE ESTUDOS DE POPULAÇÃO ? REBEP,-,[http://www.scielo.br/pdf/rbepop/v35n3/0102-3098-rbepop-35-03-08-e0068.pdf][doi:10.20947/s102-3098a0068.],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,PORTUGUES,Renata Maciel Ribeiro ; SILVANA AMARAL KAMPEL ; ANTONIO MIGUEL VIEIRA MONTEIRO ; ANA PAULA DAL ASTA,Participante Externo ; Participante Externo ; Docente ; Participante Externo
2019,PARTICLE FILTER AND FPGA FOR DRONE AUTONOMOUS NAVIGATION.,Sim,,,,,TÉCNICA,APRESENTAÇÃO DE TRABALHO,PORTUGUES,HAROLDO FRAGA DE CAMPOS VELHO,Docente
2019,PREDICTION OF OCCURRENCE OF CLOUD-TO-GROUND ELECTRICAL DISCHARGES USING FORECASTS OF THE BRAMS NUMERICAL MODEL,Sim,2525-4782,"(2525-4782) REVISTA MUNDI ENGENHARIA, TECNOLOGIA E GESTÃO",-,[doi:10.21575/25254782rmetg2019vol4n3856],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,PORTUGUES,ALEX DE ALMEIDA FERNANDES ; GLAUSTON ROBERTO TEIXEIRA DE LIMA ; STEPHAN STEPHANY ; ALAN JAMES PEIXOTO CALHEIROS,Egresso - null ; Participante Externo ; Docente ; Docente
2019,PREFACE TO THE SPECIAL ISSUE OF THE INTERNATIONAL CONFERENCE ON DYNAMICAL SYSTEMS - THEORY AND APPLICATIONS (DSTA 2017),Sim,1679-7825,(1679-7825) LATIN AMERICAN JOURNAL OF SOLIDS AND STRUCTURES,-,[http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-78252019000100605&lng=en&tlng=en][doi:10.1590/1679-78255471],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,PORTUGUES,"AWREJCEWICZ, JAN ; ELBERT EINSTEIN NEHRER MACAU",Sem Categoria ; Docente
2019,PROBLEMAS INVERSOS EM PESQUISA ESPACIAL,Sim,,,,https://proceedings.science/series/23/proceedings_non_indexed/91,TÉCNICA,APRESENTAÇÃO DE TRABALHO,Idioma Nacional,HAROLDO FRAGA DE CAMPOS VELHO ; HAROLDO FRAGA DE CAMPOS VELHO,Docente ; Docente
2019,PROCEDURES FOR ANALYSIS AND CONSTRUCTION OF HEAT PIPES IN APPLICATION TO THE TERRA PROJECT,Sim,,,,-,BIBLIOGRÁFICA,TRABALHO EM ANAIS,INGLES,FELIPE PACHECO DE ALMEIDA EUPHRASIO ; LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Participante Externo ; Docente
2019,PROJETANDO UMA PLATAFORMA PARA COMPARTILHAMENTO DE DADOS CIENTÍFICOS DE OBSERVAÇÃO DA TERRA,Sim,,,,[http://www.geoinfo.info/geoinfo_series.htm#PastEditions],BIBLIOGRÁFICA,TRABALHO EM ANAIS,PORTUGUES,GABRIEL SANSIGOLO ; GILBERTO RIBEIRO DE QUEIROZ ; KARINE REIS FERREIRA GOMES,Discente - Mestrado ; Docente ; Docente
2019,"PROJETO TERRA, PROPULSÃO NUCLEAR ESPACIAL",Sim,,,,,TÉCNICA,APRESENTAÇÃO DE TRABALHO,PORTUGUES,LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Docente
2019,Q-CALCULUS FORMALISM FOR NON-EXTENSIVE PARTICLE FILTER,Sim,,,,http://link-springer-com-443.webvpn.fjmu.edu.cn/chapter/10.1007/978-3-030-16077-7_3,BIBLIOGRÁFICA,LIVRO,Idioma Estrangeiro,AMARISIO DA SILVA ARAUJO ; HELAINE CRISTINA MORAES FURTADO ; HAROLDO FRAGA DE CAMPOS VELHO,Participante Externo ; Participante Externo ; Docente
2019,QUALITATIVE DATA CLUSTERING: A NEW INTEGER LINEAR PROGRAMMING MODEL,Sim,,,,-,BIBLIOGRÁFICA,TRABALHO EM ANAIS,INGLES,LUIZ HENRIQUE NOGUEIRA LORENA ; MARCOS GONCALVES QUILES ; LUIZ ANTONIO NOGUEIRA LORENA ; ANDRE CARLOS PONCE DE LEON FERREIRA DE CARVALHO ; JULIANA GARCIA CESPEDES,Participante Externo ; Docente ; Docente ; Participante Externo ; Participante Externo
2019,RAPIDLY EXPLORING RANDOM TREE* WITH A SAMPLING METHOD BASED ON SUKHAREV GRIDS AND CONVEX VERTICES OF SAFETY HULLS OF OBSTACLES,Sim,1729-8814,(1729-8814) INTERNATIONAL JOURNAL OF ADVANCED ROBOTIC SYSTEMS,-,[http://https://journals.sagepub.com/doi/full/10.1177/1729881419825941],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,INGLES,LUIZ GUSTAVO DINIZ DE OLIVEIRA VERAS ; FELIPE LEONARDO LOBO MEDEIROS ; LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Discente - Doutorado ; Participante Externo ; Docente
2019,"REASONING ABOUT DEFORESTATION TRAJECTORIES IN PARÁ STATE, BRAZIL",Sim,,,,-,BIBLIOGRÁFICA,TRABALHO EM ANAIS,PORTUGUES,ADELINE MARINHO MACIEL ; LUBIA VINHAS,Participante Externo ; Docente
2019,RECURRENCE QUANTIFICATION ANALYSIS WITH WAVELET DENOISING AND THE CHARACTERIZATION OF MAGNETIC FLUX EMERGENCE REGIONS IN SOLAR PHOTOSPHERE,Sim,2470-0045,"(2470-0045) PHYSICAL REVIEW E: COVERING STATISTICAL, NONLINEAR, BIOLOGICAL, AND SOFT MATTER PHYSICS",-,[http://https://journals.aps.org/pre/abstract/10.1103/PhysRevE.100.012217][doi:10.1103/physreve.100.012217],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,INGLES,"BARBARA MAXIMINO DA FONSECA REIS ; GÓMEZ, J. M. RODRÍGUEZ ; PINTO, T. S. N. ; STEKEL, T. R. C. ; LUCIANO APARECIDO MAGRINI ; ODIM MENDES JUNIOR ; LUIS EDUARDO ANTUNES VIEIRA ; ALISSON DAL LAGO ; JOSE ROBERTO CECATTO ; ELBERT EINSTEIN NEHRER MACAU ; PALACIOS, J. ; MARGARETE OLIVEIRA DOMINGUES",Discente - Doutorado ; Sem Categoria ; Sem Categoria ; Sem Categoria ; Discente - Doutorado ; Participante Externo ; Participante Externo ; Participante Externo ; Participante Externo ; Docente ; Sem Categoria ; Docente
2019,REGULARIZED SOLUTION FOR STRUCTURE HEALTH MONITORING,Sim,,,,[http://limacloud.duckdns.org:89/CILAMCE/6369.pdf],BIBLIOGRÁFICA,TRABALHO EM ANAIS,INGLES,REYNIER HERNANDEZ TORRES ; HAROLDO FRAGA DE CAMPOS VELHO ; LEONARDO DAGNINO CHIWIACOWSKY,Egresso - null ; Docente ; Participante Externo
2019,RELAP5 CODE SIMULATION OF THE SMALL BREAK LOSS OF COOLANT ACCIDENT OF 80 CM² IN THE COLD LEG OF ANGRA2 PRIMARY LOOP,Sim,,,,-,BIBLIOGRÁFICA,TRABALHO EM ANAIS,INGLES,EDUARDO MADEIRA BORGES ; GAIANE SABUNDJIAN ; FRANCISCO ANTONIO BRAZ FILHO ; LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Participante Externo ; Participante Externo ; Participante Externo ; Docente
2019,ROOFLINE ANALYSIS AND PERFORMANCE OPTIMIZATION OF THE MGB HYDROLOGICAL MODEL,Sim,,,,[http://https://sol.sbc.org.br/index.php/wscad/article/view/8657],BIBLIOGRÁFICA,TRABALHO EM ANAIS,INGLES,CELSO LUIZ MENDES ; HENRIQUE RENNO DE AZEREDO FREITAS,Docente ; Discente - Doutorado
2019,ROTATION-BASED MULTI-PARTICLE COLLISION ALGORITHM WITH HOOKE?JEEVES APPROACH APPLIED TO THE STRUCTURAL DAMAGE IDENTIFICATION,Sim,,,,https://link.springer.com/book/10.1007%2F978-3-319-96433-1,BIBLIOGRÁFICA,LIVRO,Idioma Estrangeiro,REYNIER HERNANDEZ TORRES ; HAROLDO FRAGA DE CAMPOS VELHO ; LEONARDO DAGNINO CHIWIACOWSKY,Egresso - null ; Docente ; Participante Externo
2019,SELF-CONFIGURED NEURAL NETWORK APPLICATIONS: AUTONOMOUS NAVIGATION FOR DRONES AND DATA ASSIMILATION,Sim,,,,,TÉCNICA,APRESENTAÇÃO DE TRABALHO,INGLES,HAROLDO FRAGA DE CAMPOS VELHO,Docente
2019,SELF-ORGANIZING MAPS IN EARTH OBSERVATION DATA CUBES ANALYSIS,Sim,,,,[http://https://wsom2019.cs.upc.edu/],BIBLIOGRÁFICA,TRABALHO EM ANAIS,INGLES,LORENA ALVES DOS SANTOS ; KARINE REIS FERREIRA GOMES ; MICHELLE CRISTINA ARAUJO PICOLI ; GILBERTO CAMARA NETO,Discente - Doutorado ; Docente ; Participante Externo ; Docente
2019,SIMULATING THE INTERACTION OF A NON-MAGNETIZED PLANET WITH THE STELLAR WIND PRODUCED BY A SUN-LIKE STAR USING THE FLASH CODE,Sim,0103-9733,(0103-9733) BRAZILIAN JOURNAL OF PHYSICS (IMPRESSO),-,-,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,INGLES,EDGARD DE FREITAS DINIZ EVANGELISTA ; OSWALDO DUARTE MIRANDA ; ODIM MENDES JUNIOR ; MARGARETE OLIVEIRA DOMINGUES,Participante Externo ; Participante Externo ; Participante Externo ; Docente
2019,SINGULARITY: A METHODOLOGY FOR AUTOMATIC UNIT TEST DATA GENERATION FOR C++ APPLICATIONS BASED ON MODEL CHECKING COUNTEREXAMPLES,Sim,,,,-,BIBLIOGRÁFICA,TRABALHO EM ANAIS,INGLES,EDUARDO ROHDE ERAS ; VALDIVINO ALEXANDRE DE SANTIAGO JUNIOR ; LUCIANA BRASIL REBELO DOS SANTOS,Discente - Doutorado ; Docente ; Egresso - null
2019,SISTEMA ADAPTATIVO PARA REGISTRO AUTOMÁTICO DE IMAGENS AÉREAS COM USO DO MÉTODO AKAZE,Sim,,,,-,BIBLIOGRÁFICA,TRABALHO EM ANAIS,PORTUGUES,RODRIGO AUGUSTO REBOUCAS ; GABRIEL FORNARI ; LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES ; ELCIO HIDEITI SHIGUEMORI,Egresso - null ; Participante Externo ; Docente ; Participante Externo
2019,SOFTWARE INSPECTIONS: COMPARING A FORMAL METHOD BASED WITH A CLASSICAL READING METHODOLOGY,Sim,0952-8091,(0952-8091) INTERNATIONAL JOURNAL OF COMPUTER APPLICATIONS IN TECHNOLOGY,-,-,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,INGLES,LUCIANA BRASIL REBELO DOS SANTOS ; VALDIVINO ALEXANDRE DE SANTIAGO JUNIOR ; LUCAS VENEZIAN POVOA ; ALBINO VIEIRA FREITAS ; CLEYTON DE CASTRO MARIO,Egresso - null ; Docente ; Participante Externo ; Sem Categoria ; Sem Categoria
2019,SOFTWARE REQUIREMENTS TESTING APPROACHES: A SYSTEMATIC LITERATURE REVIEW,Sim,0947-3602,(0947-3602) REQUIREMENTS ENGINEERING (LONDON. PRINT),-,[doi:10.1007/s00766-019-00325-w],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,INGLES,JEMISON DOS SANTOS ; LUIZ EDUARDO GALVAO MARTINS ; VALDIVINO ALEXANDRE DE SANTIAGO JUNIOR ; LUCAS VENEZIAN POVOA ; LUCIANA BRASIL REBELO DOS SANTOS,Participante Externo ; Participante Externo ; Docente ; Participante Externo ; Egresso - null
2019,SPECTRAL FLUCTUATION ANALYSIS OF IONOSPHERIC INHOMOGENEITIES OVER BRAZILIAN TERRITORY PART II: E-F VALLEY REGION PLASMA INSTABILITIES,Sim,0273-1177,(0273-1177) ADVANCES IN SPACE RESEARCH,-,[http://https://doi.org/10.1016/j.asr.2019.07.015][doi:10.1016/j.asr.2019.07.015],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,INGLES,NEELAKSHI JOSHI ; REINALDO ROBERTO ROSA ; SIOMEL SAVIO ODRIOZOLA ; FRANCISCO CARLOS DE MENESES JUNIOR ; STEPHAN STEPHANY ; GABRIEL FORNARI ; POLINAYA MURALIKRISHNA,Discente - Doutorado ; Docente ; Participante Externo ; Participante Externo ; Docente ; Egresso - null ; Participante Externo
2019,STABILITY ANALYSIS OF SOLUTIONS OBTAINED BY THE LTSN METHOD FOR A RADIATIVE TRANSFER PROBLEM IN A HIGHLY NON-HOMOGENEOUS MEDIUM,Sim,,,,[http://limacloud.duckdns.org:89/CILAMCE/6262.pdf],BIBLIOGRÁFICA,TRABALHO EM ANAIS,INGLES,ROBERTO PINTO SOUTO ; HAROLDO FRAGA DE CAMPOS VELHO ; STEPHAN STEPHANY,Participante Externo ; Docente ; Docente
2019,STIRLING ENGINE AS A THERMO ELECTRIC CONVERTER FOR SPACE SYSTEMS,Sim,,,,-,BIBLIOGRÁFICA,TRABALHO EM ANAIS,INGLES,RAFAEL THEODORO ; ANA CAROLINA DOS SANTOS ; VALERIA SERRANO FAILLACE OLIVEIRA LEITE ; LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Participante Externo ; Participante Externo ; Participante Externo ; Docente
2019,SYSTEMATIC LITERATURE REVIEW OF SAMPLING PROCESS IN RAPIDLY-EXPLORING RANDOM TREES,Sim,2169-3536,(2169-3536) IEEE ACCESS,-,[http://https://ieeexplore.ieee.org/document/8675925][doi:10.1109/access.2019.2908100],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,INGLES,LUIZ GUSTAVO DINIZ DE OLIVEIRA VERAS ; FELIPE LEONARDO LOBO MEDEIROS ; LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Discente - Doutorado ; Participante Externo ; Docente
2019,TEORIA DO CAOS,Sim,,,-,,TÉCNICA,PROGRAMA DE RÁDIO OU TV,PORTUGUES,REINALDO ROBERTO ROSA,Docente
2019,"TERRA PROJECT UPDATE (2019), A BRAZILIAN NUCLEAR SPACE MICROREACTOR DEVELOPMENT",Sim,,,,,TÉCNICA,APRESENTAÇÃO DE TRABALHO,INGLES,LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Docente
2019,TERRABRASILIS - UMA PLATAFORMA WEB PARA DISSEMINAÇÃO DE DADOS GEOGRÁFICOS,Sim,,,-,,TÉCNICA,DESENVOLVIMENTO DE APLICATIVO,PORTUGUES,GILBERTO RIBEIRO DE QUEIROZ ; KARINE REIS FERREIRA GOMES ; LUBIA VINHAS ; CLAUDIO DE LIMA BARBOSA ; LUIS EDUARDO PINHEIRO MAURANO,Docente ; Docente ; Docente ; Participante Externo ; Participante Externo
2019,TERRABRASILIS: A SPATIAL DATA ANALYTICS INFRASTRUCTURE FOR LARGE-SCALE THEMATIC MAPPING,Sim,2220-9964,(2220-9964) ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION,-,[http://https://www.mdpi.com/2220-9964/8/11/513][doi:10.3390/ijgi8110513],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,INGLES,"LUIZ FERNANDO FERREIRA GOMES DE ASSIS ; KARINE REIS FERREIRA GOMES ; LUBIA VINHAS ; LUIS EDUARDO PINHEIRO MAURANO ; CLAUDIO APARECIDO DE ALMEIDA ; CARVALHO, ANDRE ; RODRIGUES, JETHER ; ADELINE MARINHO MACIEL ; CAMARGO, CLAUDINEI",Participante Externo ; Docente ; Docente ; Participante Externo ; Participante Externo ; Sem Categoria ; Sem Categoria ; Egresso - null ; Sem Categoria
2019,TERRABRASILIS: A SPATIAL DATA INFRASTRUCTURE FOR DISSEMINATING DEFORESTATION DATA FROM BRAZIL,Sim,,,,[http://sbsr.com.br/br/node/1379],BIBLIOGRÁFICA,TRABALHO EM ANAIS,INGLES,LUIZ FERNANDO FERREIRA GOMES DE ASSIS ; KARINE REIS FERREIRA GOMES ; LUBIA VINHAS ; LUIS EDUARDO PINHEIRO MAURANO ; CLAUDIO DE LIMA BARBOSA ; JETHER NASCIMENTO RODRIGUES ; ANDRÉ CARVALHO ; CLAUDINEI DE CARVALHO ; ADELINE MARINHO MACIEL,Participante Externo ; Docente ; Docente ; Participante Externo ; Participante Externo ; Sem Categoria ; Sem Categoria ; Sem Categoria ; Participante Externo
2019,TERRALIB 5 - UMA BIBLIOTECA DE CLASSES PARA A CONSTRUÇÃO DE APLICATIVOS GEOGRÁFICOS,Sim,,,-,,TÉCNICA,DESENVOLVIMENTO DE APLICATIVO,PORTUGUES,GILBERTO CAMARA NETO ; KARINE REIS FERREIRA GOMES ; LUBIA VINHAS ; GILBERTO RIBEIRO DE QUEIROZ,Docente ; Docente ; Docente ; Docente
2019,TERRAVIEW 5: UM SISTEMA DE INFORMAÇÕES GEOGRÁFICAS (SIG) DE PROPÓSITO GERAL CONSTRUÍDO COM A BIBLIOTECA TERRALIB 5,Sim,,,-,,TÉCNICA,DESENVOLVIMENTO DE APLICATIVO,PORTUGUES,ANTONIO MIGUEL VIEIRA MONTEIRO ; GILBERTO CAMARA NETO ; GILBERTO RIBEIRO DE QUEIROZ ; KARINE REIS FERREIRA GOMES ; LUBIA VINHAS ; THALES SEHN KORTING,Docente ; Docente ; Docente ; Docente ; Docente ; Docente
2019,THE ROLE OF MOBILITY IN EPIDEMIC DYNAMICS,Sim,0378-4371,(0378-4371) PHYSICA. A (PRINT),-,[http://https://www.sciencedirect.com/science/article/pii/S0378437119302559][doi:10.1016/j.physa.2019.03.028],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,INGLES,"HISI, ANDREIA N.S. ; ELBERT EINSTEIN NEHRER MACAU ; TIZEI, LUIZ H.G.",Sem Categoria ; Docente ; Sem Categoria
2019,THE 19TH INTERNATIONAL CONFERENCE ON COMPUTATIONAL SCIENCE AND ITS APPLICATIONS,Sim,,,-,,TÉCNICA,ORGANIZAÇÃO DE EVENTO,INGLES,RAFAEL DUARTE COELHO DOS SANTOS,Docente
2019,TOWARDS AN ARTIFACT TO SUPPORT AGILE TEAMS IN SOFTWARE ANALYTICS ACTIVITIES​​,Sim,,,,[http://Pro],BIBLIOGRÁFICA,TRABALHO EM ANAIS,INGLES,JOELMA CHOMA ; EDUARDO MARTINS GUERRA ; TIAGO SILVA DA SILVA ; LUCIANA APARECIDA MARTINEZ ZAINA ; FILIPE FIGUEREDO CORREIA,Discente - Doutorado ; Docente ; Participante Externo ; Participante Externo ; Sem Categoria
2019,TOWARDS AN EXTENSIBLE ARCHITECTURE FOR REFACTORING TEST CODE,Sim,0302-9743,(0302-9743) LECTURE NOTES IN COMPUTER SCIENCE,-,-,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,PORTUGUES,ROGERIO MARINKE ; EDUARDO MARTINS GUERRA ; FABIO FAGUNDES SILVEIRA ; RAFAEL MONICO ; LUIZ WAGNER NASCIMENTO ; RODRIGO SIMÕES DE ALMEIDA ; BRUNO DEMBOSCKI ; TIAGO SILVA DA SILVA,Discente - Doutorado ; Docente ; Participante Externo ; Sem Categoria ; Sem Categoria ; Sem Categoria ; Sem Categoria ; Participante Externo
2019,"TOWARDS MATHEMATICS, COMPUTERS AND ENVIRONMENT: A DISASTERS PERSPECTIVE",Sim,,,-,https://link.springer.com/book/10.1007/978-3-030-21205-6,BIBLIOGRÁFICA,LIVRO,INGLES,LEONARDO BACELAR LIMA SANTOS ; ROGERIO GALANTE NEGRI ; TIAGO DE CARVALHO ; LEONARDO BACELAR LIMA SANTOS ; ROGERIO GALANTE NEGRI ; TIAGO DE CARVALHO,Docente ; Participante Externo ; Participante Externo ; Docente ; Participante Externo ; Participante Externo
2019,TOWARDS THE SUPER-MASSIVE BLACK HOLE SEEDS,Sim,,,,http://link-springer-com-443.webvpn.fjmu.edu.cn/chapter/10.1007/978-3-030-16077-7_26,BIBLIOGRÁFICA,LIVRO,Idioma Estrangeiro,EDUARDO DOS SANTOS PEREIRA ; PEDRO ALEXANDRE DOS SANTOS ; HAROLDO FRAGA DE CAMPOS VELHO,Participante Externo ; Discente - Doutorado ; Docente
2019,TWO GEOSCIENCE APPLICATIONS BY OPTIMAL NEURAL NETWORK ARCHITECTURE,Sim,1420-9136,(1420-9136) PURE AND APPLIED GEOPHYSICS,-,[http://https://link.springer.com/article/10.1007/s00024-019-02386-y],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,INGLES,JULIANA APARECIDA ANOCHI ; HAROLDO FRAGA DE CAMPOS VELHO ; REYNIER HERNANDEZ TORRES,Egresso - null ; Docente ; Egresso - null
2019,UAV AUTONOMOUS NAVIGATION BY DATA FUSION AND FPGA,Sim,2591-3522,(2591-3522) MECÁNICA COMPUTACIONAL (ONLINE),-,[http://https://amcaonline.org.ar/ojs/index.php/mc/article/view/5834/5825],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,INGLES,GERSON DA PENHA NETO ; HAROLDO FRAGA DE CAMPOS VELHO ; ELCIO HIDEITI SHIGUEMORI,Discente - Doutorado ; Docente ; Participante Externo
2019,UM AMBIENTE PARA ACESSO E ANÁLISE DE TRAJETÓRIAS DE USO E COBERTURA DA TERRA,Sim,,,,-,BIBLIOGRÁFICA,TRABALHO EM ANAIS,PORTUGUES,FABIANA ZIOTI ; VITOR CONRADO FARIA GOMES ; EDUARDO RAFAEL LLAPA RODRIGUEZ ; GILBERTO RIBEIRO DE QUEIROZ ; KARINE REIS FERREIRA GOMES,Discente - Mestrado ; Discente - Doutorado ; Participante Externo ; Docente ; Docente
2019,USING GOES-16 TIME SERIES TO CHARACTERIZE NEAR REAL-TIME ACTIVE FIRES IN CERRADO,Sim,,,,[http://www.geoinfo.info],BIBLIOGRÁFICA,TRABALHO EM ANAIS,INGLES,MIKHAELA ALOISIA JESSIE SANTOS PLETSCH ; THALES SEHN KORTING ; FELIPE CARRARO MORITA ; FABIANO MORELLI ; OLGA REGINA FRADICO DE OLIVEIRA BITTENCOURT ; PAULO VICTORINO,Participante Externo ; Docente ; Sem Categoria ; Participante Externo ; Participante Externo ; Sem Categoria
2019,USO DE COMPUTAÇÃO HÍBRIDA PARA EXECUÇÃO DO ALGORITMO FRIENDS-OF-FRIENDS COM OPENACC,Sim,,,,[http://https://sol.sbc.org.br/index.php/eradrs/article/view/7063],BIBLIOGRÁFICA,TRABALHO EM ANAIS,PORTUGUES,ANA LUISA VERONEZE SOLORZANO ; ANDREA SCHWERTNER CHARAO ; RENATA SAMPAIO DA ROCHA RUIZ ; HAROLDO FRAGA DE CAMPOS VELHO,Participante Externo ; Participante Externo ; Participante Externo ; Docente
2019,VARIÁVEIS INCÓGNITAS NA MEDIDA DA PRESSÃO ARTERIAL,Sim,,,,-,BIBLIOGRÁFICA,TRABALHO EM ANAIS,PORTUGUES,LETICIA HELENA JANUARIO ; ALEXANDRE CARLOS BRANDAO RAMOS ; PAÔLA DE OLIVEIRA SOUZA ; RAFAEL DUARTE COELHO DOS SANTOS ; HELEN CRISTINY TEODORO COUTO RIBEIRO ; JOSE MARIA PARENTE DE OLIVEIRA ; BRENDA OLIVEIRA ; LUCAS GARCIA LIMA ; LAYLA MELO PIMENTA ; VICTOR MATHEUS SANCHES PIVATTI,Participante Externo ; Participante Externo ; Sem Categoria ; Docente ; Participante Externo ; Participante Externo ; Sem Categoria ; Sem Categoria ; Sem Categoria ; Sem Categoria
2019,VULNERABILITY ANALYSIS IN COMPLEX NETWORKS UNDER A FLOOD RISK REDUCTION POINT OF VIEW,Sim,,,,-,BIBLIOGRÁFICA,TRABALHO EM ANAIS,INGLES,LEONARDO BACELAR LIMA SANTOS ; ROBERTA BALDO BACELAR ; Igor Michailovitsch Sokolov,Docente ; Participante Externo ; Participante Externo
2019,WAVELET-BASED PARALLEL DYNAMIC MESH ADAPTATION FOR MAGNETOHYDRODYNAMICS IN THE AMROC FRAMEWORK,Sim,0045-7930,(0045-7930) COMPUTERS & FLUIDS,-,-,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,INGLES,MARGARETE OLIVEIRA DOMINGUES ; Ralf Deiterding ; MULLER MOREIRA SOUZA LOPES ; ANNA KARINA FONTES GOMES ; ODIM MENDES JUNIOR ; Kai Schneider,Docente ; Participante Externo ; Discente - Doutorado ; Egresso - null ; Participante Externo ; Participante Externo
2019,WORKSHOP ON FLUCTUATION-DISSIPATION IN STOCHASTIC SYSTEMS (WFDSS 2019),Sim,,,-,,TÉCNICA,ORGANIZAÇÃO DE EVENTO,PORTUGUES,HAROLDO FRAGA DE CAMPOS VELHO,Docente
2019,XI WORKSHOP BRASILEIRO DE MICROMETEOROLOGIA,Sim,,,-,,TÉCNICA,ORGANIZAÇÃO DE EVENTO,PORTUGUES,HAROLDO FRAGA DE CAMPOS VELHO ; GILBERTO FERNANDO FISCH ; DEBORA REGINA ROBERTI ; ALAN JAMES PEIXOTO CALHEIROS ; HAROLDO FRAGA DE CAMPOS VELHO ; GILBERTO FERNANDO FISCH,Docente ; Participante Externo ; Participante Externo ; Docente ; Docente ; Participante Externo
2018,A CARREIRA EM CIÊNCIA DA COMPUTAÇÃO: REFLEXÕES SOBRE UMA TRAJETÓRIA DE 26 ANOS,Sim,,,,,TÉCNICA,APRESENTAÇÃO DE TRABALHO,PORTUGUES,LUBIA VINHAS,Docente
